527,58.595275
528,62.313654
529,38.459197
530,3.089595
531,69.319898
532,20.913589
533,35.087062
534,55.970697
535,43.469196
536,78.526477
537,1.026673
538,27.902240
539,71.017598
540,33.435308
541,97.957286
542,47.273872
543,20.979945
544,11.957813
545,61.762626
546,43.339635
547,26.594277
548,80.423258
549,18.155050
550,35.214285
551,9.890276
552,41.464514
553,25.168559
554,53.967067
555,67.126007
556,85.791591
557,14.506389
558,25.721282
559,48.105244
560,52.965586
561,28.810877
562,17.425142
563,73.879175
564,63.897939
565,73.395840
566,17.348371
567,42.424416
568,74.422513
569,45.250611
570,13.442014
571,7.857821
572,43.207897
573,60.715886
574,28.837765
575,55.165710
576,22.478513
577,72.177401
578,81.759987
579,2.901771
580,90.332451
581,16.974272
582,12.792047
583,31.796965
584,42.142831
585,66.759115
586,98.922971
587,27.934422
588,81.265503
589,24.644253
590,76.039666
591,34.231089
592,53.455130
593,93.464808
594,8.110265
595,17.353069
596,66.860648
597,25.458636
598,59.777485
599,41.283160
600,70.709247
601,73.219498
602,49.140981
603,13.917145
604,33.935385
605,77.978747
606,69.082855
607,56.413897
608,50.156147
609,50.842842
610,59.315669
611,40.488598
612,67.817114
613,72.107716
614,72.285563
615,9.959945
616,38.866831
617,71.208534
618,37.894367
619,20.132334
620,95.852787
621,13.934033
622,54.363424
623,49.307917
624,7.398841
625,62.473688
626,66.660986
627,74.259489
628,87.932324
629,26.438470
630,15.542649
631,58.641571
632,99.657969
633,64.683630
634,72.558716
635,33.593353
636,42.662377
637,41.641571
638,90.007251
639,92.818524
640,92.484413
641,49.322919
642,33.307122
643,60.301527
644,21.430635
645,5.592684
646,70.261472
647,60.297466
648,76.801218
649,8.155839
650,80.429800
651,72.654005
652,22.089871
653,34.793224
654,21.961922
655,29.488712
656,97.266912
657,88.622908
658,3.748201
659,85.199236
660,15.061378
661,19.290850
662,43.840807
663,14.719346
664,83.974480
665,16.399523
666,48.312700
667,26.636857
668,58.041093
669,38.319950
670,19.455381
671,50.525506
672,87.642869
673,52.762503
674,10.827033
675,9.073505
676,58.355187
677,81.088505
678,69.370971
679,35.156406
680,89.244344
681,49.800771
682,7.810411
683,11.334215
684,84.593995
685,29.772333
686,40.822928
687,81.860907
688,18.395241
689,44.571128
690,67.060143
691,33.456619
692,63.861978
693,10.900950
694,48.175965
695,47.836458
696,27.300473
697,96.488665
698,74.473315
699,85.341566
700,34.808615
701,93.928696
702,35.867073
703,22.451484
704,46.691199
705,46.694106
706,31.524989
707,5.046386
708,27.782611
709,0.895960
710,40.202792
711,17.026955
712,50.696731
713,48.013203
714,28.361170
715,35.290726
716,77.785536
717,69.184098
718,17.151633
719,96.180776
720,13.755226
721,84.211776
722,29.637395
723,77.617204
724,95.112726
725,77.813360
726,25.453663
727,22.413199
728,74.302025
729,99.926978
730,7.754765
731,9.110639
732,93.855674
733,43.621837
734,31.562124
735,40.546873
736,90.315943
737,63.087112
738,45.593260
739,18.098554
740,63.983072
741,85.796052
742,35.125508
743,14.679803
744,33.809254
745,63.486678
746,49.970529
747,11.594790
748,32.670776
749,67.122162
750,7.775566
751,46.426002
752,51.333937
753,37.412961
754,24.043207
755,46.446663
756,15.226321
757,49.496870
758,68.859862
759,89.528346
760,49.423848
761,76.614627
762,98.638985
763,43.279522
764,20.236464
765,30.201109
766,83.826395
767,10.552407
768,93.288221
769,29.419655
770,28.650961
771,57.271294
772,15.215707
773,63.776469
774,71.951097
775,49.024961
776,27.263147
777,21.921626
778,60.619751
779,59.933924
780,89.043788
781,68.395317
782,6.359926
783,40.377725
784,5.808278
785,30.403133
786,86.824388
787,21.034600
788,79.900002
789,55.684250
790,10.562946
791,29.323850
792,32.298876
793,9.201931
794,72.603372
795,52.535340
796,39.403040
797,56.429767
798,63.087747
799,32.691261
800,85.849422
801,91.738708
802,89.962554
803,1.065129
804,55.515177
805,61.913651
806,50.090090
807,82.778324
808,83.835277
809,10.709840
810,42.712248
811,72.879064
812,79.105157
813,49.072174
814,13.256789
815,84.913436
816,79.475306
817,0.081178
818,5.948036
819,59.375309
820,55.765427
821,16.510981
822,88.699158
823,88.064304
824,25.712912
825,61.302530
826,40.599644
827,65.115952
828,17.732297
829,3.687391
830,97.807213
831,3.581719
832,95.426099
833,87.769767
834,4.646847
835,50.941276
836,49.683418
837,54.736937
838,33.719600
839,33.518695
840,65.446777
841,76.431848
842,6.397759
843,44.551935
844,25.504022
845,19.654548
846,29.465371
847,4.979328
848,19.735726
849,35.413406
850,64.354637
851,75.501153
852,51.924388
853,53.053795
854,63.565457
855,77.637300
856,14.356325
857,4.165101
858,42.753251
859,32.088622
860,7.852492
861,40.560464
862,35.670341
863,3.278591
864,28.330231
865,40.317188
866,54.219866
867,78.013649
868,95.054125
869,87.939466
870,11.532343
871,60.500902
872,64.371314
873,17.930102
874,5.052837
875,89.875336
876,37.584651
877,34.518208
878,94.854664
879,57.320377
880,69.931614
881,59.209301
882,32.821530
883,21.856001
884,12.263096
885,96.386987
886,99.493301
887,26.619421
888,0.552087
889,42.246552
890,58.708043
891,8.404579
892,82.807016
893,94.378384
894,11.683170
895,11.137247
896,34.695573
897,65.903036
898,89.150896
899,29.749698
900,53.842502
901,0.683239
902,90.250600
903,18.213817
904,18.613342
905,95.303437
906,8.089153
907,56.197992
908,29.821644
909,2.943817
910,13.518369
911,99.753258
912,62.153118
913,46.339899
914,21.609260
915,74.416214
916,42.726885
917,21.102561
918,1.035635
919,43.278973
920,63.349113
921,59.743679
922,51.683552
923,46.156129
924,54.122063
925,63.366721
926,57.293377
927,88.817635
928,29.269757
929,46.444273
930,18.567333
931,83.112260
932,47.127512
933,8.817933
934,1.326076
935,65.740854
936,4.121370
937,9.415229
938,21.938846
939,33.943014
940,12.359045
941,35.457215
942,33.696273
943,74.512163
944,81.797113
945,55.305532
946,48.928377
947,24.523998
948,76.408093
949,49.964012
950,67.802971
951,39.757206
952,9.707691
953,19.486523
954,85.913335
955,63.829754
956,82.853244
957,43.206712
958,52.647389
959,12.123001
960,89.650985
961,71.214722
962,95.235261
963,36.778497
964,80.032655
965,96.561337
966,2.519350
967,84.154025
968,5.976565
969,24.458196
970,18.097039
971,18.335611
972,59.915411
973,51.793312
974,92.847774
975,41.712524
976,7.098844
977,41.776151
978,66.236522
979,83.506937
980,91.740163
981,34.039493
982,23.264142
983,1.447854
984,53.526016
985,9.177478
986,65.277608
987,36.379260
988,52.384190
989,17.924997
990,48.502261
991,42.035174
992,89.139720
993,43.737522
994,78.813671
995,69.172375
996,40.298859
997,81.333021
998,53.326400
999,46.275424
